Date,State,City,Age,Gender,Place of Death,Cause,#
2019-01-22,SE,Aracaju,50 - 59,F,HOSPITAL,AVC,1
2020-01-22,SE,Aracaju,50 - 59,F,HOSPITAL,OUTRAS,1
2019-01-22,SE,Aracaju,80 - 89,F,HOSPITAL,OUTRAS,1
2019-01-22,SE,Aracaju,90 - 99,F,HOSPITAL,OUTRAS,1
2019-01-22,SE,Aracaju,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-22,SE,Aracaju,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,SE,Aracaju,30 - 39,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,SE,Aracaju,50 - 59,F,HOSPITAL,OUTRAS,1
2019-01-23,SE,Aracaju,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2020-01-23,SE,Aracaju,60 - 69,F,HOSPITAL,PNEUMONIA,1
2019-01-23,SE,Aracaju,70 - 79,F,HOSPITAL,CHOQUE_CARD,1
2019-01-23,SE,Aracaju,70 - 79,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-23,SE,Aracaju,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2019-01-23,SE,Aracaju,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,SE,Aracaju,90 - 99,F,HOSPITAL,SEPTICEMIA,2
2020-01-23,SE,Aracaju,90 - 99,F,HOSPITAL,OUTRAS,1
2019-01-23,SE,Aracaju,70 - 79,F,DOMICILIO,OUTRAS,1
2019-01-24,SE,Aracaju,< 9,F,HOSPITAL,PNEUMONIA,1
2019-01-24,SE,Aracaju,60 - 69,F,HOSPITAL,OUTRAS,1
2020-01-24,SE,Aracaju,60 - 69,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-24,SE,Aracaju,60 - 69,F,HOSPITAL,PNEUMONIA,1
2019-01-24,SE,Aracaju,90 - 99,F,HOSPITAL,OUTRAS,1
2020-01-24,SE,Aracaju,70 - 79,F,HOSPITAL,OUTRAS,1
2020-01-24,SE,Aracaju,70 - 79,F,HOSPITAL,INFARTO,1
2020-01-24,SE,Aracaju,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2020-01-24,SE,Aracaju,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-24,SE,Aracaju,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-24,SE,Aracaju,80 - 89,F,DOMICILIO,OUTRAS,1
2019-01-25,SE,Aracaju,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2019-01-25,SE,Aracaju,70 - 79,M,HOSPITAL,INFARTO,1
2020-01-25,SE,Aracaju,70 - 79,M,HOSPITAL,SEPTICEMIA,1
2019-01-25,SE,Aracaju,90 - 99,M,HOSPITAL,PNEUMONIA,1
2020-01-25,SE,Aracaju,40 - 49,M,HOSPITAL,OUTRAS,1
2020-01-25,SE,Aracaju,50 - 59,M,HOSPITAL,OUTRAS,2
2019-01-25,SE,Aracaju,< 9,F,HOSPITAL,CHOQUE_CARD,1
2019-01-25,SE,Aracaju,30 - 39,F,HOSPITAL,SEPTICEMIA,1
2019-01-25,SE,Aracaju,60 - 69,F,HOSPITAL,PNEUMONIA,1
2019-01-25,SE,Aracaju,80 - 89,F,HOSPITAL,OUTRAS,1
2020-01-25,SE,Aracaju,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-25,SE,Aracaju,60 - 69,F,DOMICILIO,CARDIOPATIA,1
2020-01-25,SE,Aracaju,70 - 79,F,DOMICILIO,SUBITA,1
2019-01-26,SE,Aracaju,40 - 49,M,HOSPITAL,OUTRAS,1
2020-01-26,SE,Aracaju,40 - 49,M,HOSPITAL,SUBITA,1
2019-01-26,SE,Aracaju,60 - 69,M,HOSPITAL,INFARTO,1
2019-01-26,SE,Aracaju,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-26,SE,Aracaju,60 - 69,M,HOSPITAL,INFARTO,1
2019-01-26,SE,Aracaju,70 - 79,M,HOSPITAL,OUTRAS,1
2020-01-26,SE,Aracaju,70 - 79,M,HOSPITAL,OUTRAS,1
2020-01-26,SE,Aracaju,70 - 79,M,HOSPITAL,PNEUMONIA,2
2020-01-26,SE,Aracaju,70 - 79,M,HOSPITAL,SEPTICEMIA,2
2019-01-26,SE,Aracaju,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2020-01-26,SE,Aracaju,80 - 89,M,HOSPITAL,CARDIOPATIA,1
2020-01-26,SE,Aracaju,50 - 59,M,HOSPITAL,SEPTICEMIA,1
2020-01-26,SE,Aracaju,N/I,M,HOSPITAL,OUTRAS,1
2019-01-26,SE,Aracaju,70 - 79,M,DOMICILIO,OUTRAS,1
2020-01-26,SE,Aracaju,50 - 59,M,DOMICILIO,OUTRAS,2
2019-01-26,SE,Aracaju,30 - 39,M,OUTROS,INSUFICIENCIA_RESPIRATORIA,1
2020-01-28,SE,Aracaju,60 - 69,F,DOMICILIO,OUTRAS,1
2020-01-28,SE,Aracaju,60 - 69,F,DOMICILIO,SUBITA,1
2020-01-28,SE,Aracaju,70 - 79,F,DOMICILIO,SEPTICEMIA,1
2020-01-28,SE,Aracaju,70 - 79,F,DOMICILIO,SUBITA,1
2020-01-29,SE,Aracaju,20 - 29,M,VIA_PUBLICA,INSUFICIENCIA_RESPIRATORIA,1
2019-01-30,SE,Aracaju,< 9,M,HOSPITAL,PNEUMONIA,1
2019-01-30,SE,Aracaju,< 9,M,HOSPITAL,SEPTICEMIA,1
2020-01-30,SE,Aracaju,< 9,M,HOSPITAL,OUTRAS,2
2019-01-30,SE,Aracaju,50 - 59,M,HOSPITAL,CARDIOPATIA,1
2019-01-30,SE,Aracaju,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2020-01-30,SE,Aracaju,30 - 39,M,HOSPITAL,OUTRAS,1
2020-01-30,SE,Aracaju,80 - 89,M,HOSPITAL,PNEUMONIA,3
2019-01-30,SE,Aracaju,50 - 59,M,VIA_PUBLICA,INFARTO,1
2020-01-30,SE,Aracaju,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2019-01-31,SE,Aracaju,40 - 49,M,HOSPITAL,INFARTO,1
2019-01-31,SE,Aracaju,60 - 69,M,HOSPITAL,OUTRAS,1
2020-01-31,SE,Aracaju,60 - 69,M,HOSPITAL,OUTRAS,1
2020-01-31,SE,Aracaju,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2019-01-31,SE,Aracaju,70 - 79,M,HOSPITAL,SEPTICEMIA,1
2020-01-31,SE,Aracaju,70 - 79,M,HOSPITAL,PNEUMONIA,1
2019-01-31,SE,Aracaju,80 - 89,M,HOSPITAL,OUTRAS,1
2019-02-01,SE,Aracaju,70 - 79,M,DOMICILIO,OUTRAS,2
2020-02-01,SE,Aracaju,40 - 49,M,DOMICILIO,SUBITA,1
2020-02-01,SE,Aracaju,50 - 59,M,DOMICILIO,SUBITA,1
2019-02-02,SE,Aracaju,80 - 89,M,DOMICILIO,SEPTICEMIA,1
2019-02-02,SE,Aracaju,< 9,F,HOSPITAL,OUTRAS,1
2019-02-02,SE,Aracaju,50 - 59,F,HOSPITAL,OUTRAS,1
2020-02-02,SE,Aracaju,50 - 59,F,HOSPITAL,OUTRAS,1
2019-02-02,SE,Aracaju,70 - 79,F,HOSPITAL,OUTRAS,1
2019-02-02,SE,Aracaju,80 - 89,F,HOSPITAL,OUTRAS,1
2020-02-02,SE,Aracaju,80 - 89,F,HOSPITAL,CARDIOPATIA,1
2020-02-02,SE,Aracaju,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2019-02-02,SE,Aracaju,90 - 99,F,HOSPITAL,PNEUMONIA,1
2020-02-02,SE,Aracaju,60 - 69,F,HOSPITAL,OUTRAS,1
2020-02-02,SE,Aracaju,70 - 79,F,DOMICILIO,OUTRAS,1
2020-02-02,SE,Aracaju,70 - 79,F,DOMICILIO,SUBITA,1
2019-02-03,SE,Aracaju,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2019-02-03,SE,Aracaju,80 - 89,F,HOSPITAL,INFARTO,1
2019-02-03,SE,Aracaju,80 - 89,F,HOSPITAL,PNEUMONIA,1
2020-02-03,SE,Aracaju,80 - 89,F,HOSPITAL,OUTRAS,3
2019-02-03,SE,Aracaju,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2019-02-04,SE,Aracaju,80 - 89,M,DOMICILIO,OUTRAS,1
2019-02-04,SE,Aracaju,80 - 89,M,DOMICILIO,INSUFICIENCIA_RESPIRATORIA,1
2020-02-04,SE,Aracaju,40 - 49,M,DOMICILIO,SUBITA,1
2020-02-04,SE,Aracaju,50 - 59,M,DOMICILIO,OUTRAS,1
2020-02-04,SE,Aracaju,60 - 69,M,DOMICILIO,SUBITA,1
2020-02-04,SE,Aracaju,70 - 79,M,DOMICILIO,OUTRAS,1
2020-02-06,SE,Aracaju,50 - 59,M,DOMICILIO,SUBITA,1
2019-02-07,SE,Aracaju,< 9,M,HOSPITAL,OUTRAS,1
2020-02-07,SE,Aracaju,< 9,M,HOSPITAL,SEPTICEMIA,1
2019-02-07,SE,Aracaju,20 - 29,M,HOSPITAL,SEPTICEMIA,1
2019-02-07,SE,Aracaju,30 - 39,M,HOSPITAL,SEPTICEMIA,1
2019-02-07,SE,Aracaju,50 - 59,M,HOSPITAL,OUTRAS,1
2019-02-07,SE,Aracaju,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2019-02-07,SE,Aracaju,70 - 79,M,HOSPITAL,PNEUMONIA,1
2019-02-07,SE,Aracaju,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2020-02-07,SE,Aracaju,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-02-07,SE,Aracaju,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2020-02-07,SE,Aracaju,40 - 49,M,HOSPITAL,INFARTO,1
2019-02-07,SE,Aracaju,40 - 49,M,DOMICILIO,OUTRAS,1
