Date,State,City,Age,Gender,Place of Death,Cause,#
2020-01-02,PA,Belém,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2019-01-02,PA,Belém,80 - 89,F,HOSPITAL,INFARTO,1
2020-01-02,PA,Belém,80 - 89,F,HOSPITAL,OUTRAS,1
2020-01-02,PA,Belém,80 - 89,F,HOSPITAL,PNEUMONIA,1
2020-01-02,PA,Belém,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2020-01-02,PA,Belém,70 - 79,F,HOSPITAL,CARDIOPATIA,1
2020-01-02,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,2
2019-01-02,PA,Belém,80 - 89,F,DOMICILIO,OUTRAS,1
2020-01-02,PA,Belém,80 - 89,F,DOMICILIO,AVC,1
2019-01-02,PA,Belém,90 - 99,F,DOMICILIO,OUTRAS,1
2019-01-02,PA,Belém,90 - 99,F,DOMICILIO,INFARTO,1
2020-01-02,PA,Belém,90 - 99,F,DOMICILIO,OUTRAS,1
2020-01-02,PA,Belém,90 - 99,F,DOMICILIO,INFARTO,1
2020-01-02,PA,Belém,20 - 29,F,DOMICILIO,INFARTO,1
2019-01-05,PA,Belém,30 - 39,M,VIA_PUBLICA,OUTRAS,1
2019-01-05,PA,Belém,50 - 59,F,DOMICILIO,OUTRAS,1
2020-01-05,PA,Belém,50 - 59,F,DOMICILIO,INFARTO,1
2020-01-05,PA,Belém,80 - 89,F,DOMICILIO,INFARTO,1
2019-01-05,PA,Belém,40 - 49,F,OUTROS,SEPTICEMIA,1
2019-01-06,PA,Belém,40 - 49,F,VIA_PUBLICA,INFARTO,1
2019-01-07,PA,Belém,10 - 19,F,HOSPITAL,OUTRAS,1
2020-01-07,PA,Belém,10 - 19,F,HOSPITAL,SEPTICEMIA,1
2019-01-07,PA,Belém,40 - 49,F,HOSPITAL,OUTRAS,1
2019-01-07,PA,Belém,40 - 49,F,HOSPITAL,SEPTICEMIA,1
2019-01-07,PA,Belém,50 - 59,F,HOSPITAL,OUTRAS,1
2020-01-07,PA,Belém,50 - 59,F,HOSPITAL,OUTRAS,1
2020-01-07,PA,Belém,50 - 59,F,HOSPITAL,AVC,1
2019-01-07,PA,Belém,70 - 79,F,HOSPITAL,AVC,1
2019-01-07,PA,Belém,70 - 79,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-07,PA,Belém,70 - 79,F,HOSPITAL,SEPTICEMIA,2
2020-01-07,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,1
2020-01-07,PA,Belém,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2019-01-07,PA,Belém,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2020-01-07,PA,Belém,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-07,PA,Belém,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-07,PA,Belém,90 - 99,F,HOSPITAL,PNEUMONIA,1
2020-01-07,PA,Belém,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-07,PA,Belém,20 - 29,F,HOSPITAL,OUTRAS,1
2020-01-07,PA,Belém,60 - 69,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,2
2020-01-07,PA,Belém,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2019-01-08,PA,Belém,60 - 69,M,DOMICILIO,OUTRAS,1
2020-01-08,PA,Belém,50 - 59,M,DOMICILIO,OUTRAS,1
2019-01-08,PA,Belém,30 - 39,M,VIA_PUBLICA,AVC,1
2019-01-08,PA,Belém,40 - 49,M,VIA_PUBLICA,OUTRAS,1
2019-01-08,PA,Belém,30 - 39,M,OUTROS,AVC,1
2020-01-08,PA,Belém,40 - 49,M,OUTROS,INSUFICIENCIA_RESPIRATORIA,1
2019-01-08,PA,Belém,20 - 29,F,HOSPITAL,OUTRAS,1
2019-01-08,PA,Belém,40 - 49,F,HOSPITAL,OUTRAS,1
2019-01-08,PA,Belém,50 - 59,F,HOSPITAL,PNEUMONIA,1
2020-01-08,PA,Belém,50 - 59,F,HOSPITAL,OUTRAS,2
2020-01-08,PA,Belém,50 - 59,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-08,PA,Belém,60 - 69,F,HOSPITAL,INFARTO,1
2020-01-08,PA,Belém,60 - 69,F,HOSPITAL,OUTRAS,1
2020-01-08,PA,Belém,60 - 69,F,HOSPITAL,INFARTO,1
2019-01-08,PA,Belém,70 - 79,F,HOSPITAL,INFARTO,1
2019-01-08,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,1
2020-01-08,PA,Belém,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2019-01-08,PA,Belém,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-08,PA,Belém,< 9,F,HOSPITAL,OUTRAS,1
2020-01-08,PA,Belém,30 - 39,F,HOSPITAL,OUTRAS,1
2020-01-08,PA,Belém,80 - 89,F,HOSPITAL,OUTRAS,1
2020-01-08,PA,Belém,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-09,PA,Belém,50 - 59,M,DOMICILIO,OUTRAS,1
2019-01-09,PA,Belém,50 - 59,M,DOMICILIO,INFARTO,1
2019-01-09,PA,Belém,60 - 69,M,DOMICILIO,OUTRAS,1
2019-01-09,PA,Belém,60 - 69,M,DOMICILIO,PNEUMONIA,1
2019-01-09,PA,Belém,90 - 99,M,DOMICILIO,OUTRAS,1
2019-01-10,PA,Belém,< 9,M,HOSPITAL,OUTRAS,1
2020-01-10,PA,Belém,< 9,M,HOSPITAL,OUTRAS,1
2019-01-10,PA,Belém,30 - 39,M,HOSPITAL,PNEUMONIA,1
2020-01-10,PA,Belém,30 - 39,M,HOSPITAL,OUTRAS,1
2019-01-10,PA,Belém,50 - 59,M,HOSPITAL,OUTRAS,1
2019-01-10,PA,Belém,50 - 59,M,HOSPITAL,AVC,1
2019-01-10,PA,Belém,50 - 59,M,HOSPITAL,INFARTO,1
2019-01-10,PA,Belém,50 - 59,M,HOSPITAL,PNEUMONIA,1
2019-01-10,PA,Belém,60 - 69,M,HOSPITAL,AVC,1
2019-01-10,PA,Belém,60 - 69,M,HOSPITAL,CARDIOPATIA,1
2019-01-10,PA,Belém,60 - 69,M,HOSPITAL,INFARTO,1
2020-01-10,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,2
2020-01-10,PA,Belém,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-10,PA,Belém,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2019-01-10,PA,Belém,80 - 89,M,HOSPITAL,OUTRAS,1
2019-01-10,PA,Belém,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-01-10,PA,Belém,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-01-10,PA,Belém,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2020-01-10,PA,Belém,40 - 49,M,HOSPITAL,OUTRAS,1
2020-01-10,PA,Belém,70 - 79,M,HOSPITAL,CHOQUE_CARD,1
2019-01-11,PA,Belém,< 9,M,HOSPITAL,OUTRAS,1
2020-01-11,PA,Belém,< 9,M,HOSPITAL,OUTRAS,2
2019-01-11,PA,Belém,50 - 59,M,HOSPITAL,SEPTICEMIA,3
2020-01-11,PA,Belém,50 - 59,M,HOSPITAL,OUTRAS,1
2019-01-11,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,1
2019-01-11,PA,Belém,60 - 69,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-11,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,1
2019-01-11,PA,Belém,70 - 79,M,HOSPITAL,AVC,2
2019-01-11,PA,Belém,80 - 89,M,HOSPITAL,INFARTO,1
2019-01-11,PA,Belém,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2020-01-11,PA,Belém,40 - 49,M,HOSPITAL,INFARTO,1
2020-01-11,PA,Belém,40 - 49,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-11,PA,Belém,40 - 49,M,VIA_PUBLICA,OUTRAS,1
2020-01-11,PA,Belém,50 - 59,M,VIA_PUBLICA,OUTRAS,1
2020-01-11,PA,Belém,90 - 99,F,OUTROS,OUTRAS,1
2019-01-16,PA,Belém,50 - 59,M,HOSPITAL,OUTRAS,1
2019-01-16,PA,Belém,50 - 59,M,HOSPITAL,CHOQUE_CARD,1
2019-01-16,PA,Belém,50 - 59,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-16,PA,Belém,50 - 59,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,2
2020-01-16,PA,Belém,50 - 59,M,HOSPITAL,PNEUMONIA,1
2019-01-16,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,2
2019-01-16,PA,Belém,60 - 69,M,HOSPITAL,AVC,1
2019-01-16,PA,Belém,60 - 69,M,HOSPITAL,PNEUMONIA,1
2019-01-16,PA,Belém,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2020-01-16,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,1
2020-01-16,PA,Belém,60 - 69,M,HOSPITAL,CARDIOPATIA,1
2020-01-16,PA,Belém,60 - 69,M,HOSPITAL,CHOQUE_CARD,1
2019-01-16,PA,Belém,70 - 79,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-16,PA,Belém,70 - 79,M,HOSPITAL,AVC,1
2019-01-16,PA,Belém,80 - 89,M,HOSPITAL,AVC,1
2019-01-16,PA,Belém,80 - 89,M,HOSPITAL,INFARTO,1
2019-01-16,PA,Belém,80 - 89,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,2
2019-01-16,PA,Belém,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-01-16,PA,Belém,20 - 29,M,HOSPITAL,PNEUMONIA,1
2020-01-16,PA,Belém,60 - 69,M,OUTROS,INFARTO,2
2019-01-17,PA,Belém,< 9,M,HOSPITAL,OUTRAS,1
2019-01-17,PA,Belém,30 - 39,M,HOSPITAL,AVC,1
2019-01-17,PA,Belém,40 - 49,M,HOSPITAL,OUTRAS,2
2020-01-17,PA,Belém,40 - 49,M,HOSPITAL,AVC,1
2019-01-17,PA,Belém,50 - 59,M,HOSPITAL,OUTRAS,1
2019-01-17,PA,Belém,50 - 59,M,HOSPITAL,INFARTO,2
2020-01-17,PA,Belém,50 - 59,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-17,PA,Belém,60 - 69,M,HOSPITAL,AVC,1
2020-01-17,PA,Belém,60 - 69,M,HOSPITAL,PNEUMONIA,1
2019-01-17,PA,Belém,70 - 79,M,HOSPITAL,PNEUMONIA,4
2019-01-17,PA,Belém,70 - 79,M,HOSPITAL,SEPTICEMIA,1
2020-01-17,PA,Belém,70 - 79,M,HOSPITAL,AVC,1
2020-01-17,PA,Belém,70 - 79,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-17,PA,Belém,70 - 79,M,HOSPITAL,PNEUMONIA,2
2019-01-17,PA,Belém,80 - 89,M,HOSPITAL,PNEUMONIA,1
2019-01-17,PA,Belém,80 - 89,M,HOSPITAL,SEPTICEMIA,2
2020-01-17,PA,Belém,80 - 89,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-17,PA,Belém,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-01-17,PA,Belém,90 - 99,M,HOSPITAL,OUTRAS,1
2019-01-17,PA,Belém,< 9,F,HOSPITAL,OUTRAS,3
2019-01-17,PA,Belém,30 - 39,F,HOSPITAL,OUTRAS,1
2019-01-17,PA,Belém,30 - 39,F,HOSPITAL,SEPTICEMIA,1
2020-01-17,PA,Belém,30 - 39,F,HOSPITAL,SEPTICEMIA,1
2019-01-17,PA,Belém,50 - 59,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-17,PA,Belém,50 - 59,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-17,PA,Belém,60 - 69,F,HOSPITAL,CARDIOPATIA,1
2019-01-17,PA,Belém,60 - 69,F,HOSPITAL,INFARTO,1
2019-01-17,PA,Belém,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2019-01-17,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,2
2020-01-17,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,1
2020-01-17,PA,Belém,70 - 79,F,HOSPITAL,SEPTICEMIA,2
2019-01-17,PA,Belém,90 - 99,F,HOSPITAL,PNEUMONIA,1
2019-01-17,PA,Belém,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-17,PA,Belém,90 - 99,F,HOSPITAL,AVC,1
2020-01-17,PA,Belém,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-17,PA,Belém,80 - 89,F,HOSPITAL,CHOQUE_CARD,1
2020-01-18,PA,Belém,20 - 29,M,OUTROS,OUTRAS,1
2020-01-18,PA,Belém,60 - 69,M,OUTROS,INSUFICIENCIA_RESPIRATORIA,1
2019-01-21,PA,Belém,20 - 29,M,HOSPITAL,AVC,1
2019-01-21,PA,Belém,50 - 59,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-21,PA,Belém,50 - 59,M,HOSPITAL,PNEUMONIA,1
2020-01-21,PA,Belém,50 - 59,M,HOSPITAL,OUTRAS,1
2020-01-21,PA,Belém,50 - 59,M,HOSPITAL,SEPTICEMIA,1
2019-01-21,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,1
2019-01-21,PA,Belém,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-21,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,1
2020-01-21,PA,Belém,60 - 69,M,HOSPITAL,AVC,1
2020-01-21,PA,Belém,60 - 69,M,HOSPITAL,INFARTO,1
2019-01-21,PA,Belém,70 - 79,M,HOSPITAL,AVC,2
2019-01-21,PA,Belém,70 - 79,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-21,PA,Belém,70 - 79,M,HOSPITAL,SEPTICEMIA,2
2020-01-21,PA,Belém,70 - 79,M,HOSPITAL,AVC,1
2020-01-21,PA,Belém,70 - 79,M,HOSPITAL,INFARTO,1
2020-01-21,PA,Belém,70 - 79,M,HOSPITAL,SEPTICEMIA,1
2019-01-21,PA,Belém,80 - 89,M,HOSPITAL,PNEUMONIA,2
2020-01-21,PA,Belém,80 - 89,M,HOSPITAL,AVC,1
2020-01-21,PA,Belém,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-01-21,PA,Belém,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2019-01-21,PA,Belém,90 - 99,M,HOSPITAL,INFARTO,1
2019-01-21,PA,Belém,90 - 99,M,HOSPITAL,PNEUMONIA,1
2020-01-21,PA,Belém,< 9,M,HOSPITAL,OUTRAS,1
2020-01-21,PA,Belém,40 - 49,M,HOSPITAL,OUTRAS,1
2019-01-21,PA,Belém,70 - 79,M,DOMICILIO,OUTRAS,1
2020-01-21,PA,Belém,70 - 79,M,DOMICILIO,OUTRAS,1
2020-01-21,PA,Belém,70 - 79,M,DOMICILIO,PNEUMONIA,1
2019-01-21,PA,Belém,90 - 99,M,DOMICILIO,OUTRAS,1
2020-01-21,PA,Belém,> 100,M,DOMICILIO,OUTRAS,1
2020-01-21,PA,Belém,60 - 69,M,OUTROS,OUTRAS,1
2020-01-21,PA,Belém,60 - 69,M,OUTROS,INFARTO,1
2019-01-21,PA,Belém,< 9,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-21,PA,Belém,10 - 19,F,HOSPITAL,PNEUMONIA,1
2019-01-21,PA,Belém,60 - 69,F,HOSPITAL,PNEUMONIA,2
2019-01-21,PA,Belém,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2019-01-21,PA,Belém,70 - 79,F,HOSPITAL,OUTRAS,1
2020-01-21,PA,Belém,70 - 79,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-21,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,1
2020-01-21,PA,Belém,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2019-01-21,PA,Belém,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2020-01-21,PA,Belém,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-21,PA,Belém,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-21,PA,Belém,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-21,PA,Belém,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-21,PA,Belém,90 - 99,F,HOSPITAL,PNEUMONIA,1
2019-01-21,PA,Belém,N/I,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-21,PA,Belém,50 - 59,F,HOSPITAL,PNEUMONIA,1
2019-01-21,PA,Belém,80 - 89,F,DOMICILIO,AVC,1
2020-01-21,PA,Belém,80 - 89,F,DOMICILIO,SEPTICEMIA,1
2019-01-21,PA,Belém,90 - 99,F,DOMICILIO,OUTRAS,1
2020-01-21,PA,Belém,90 - 99,F,DOMICILIO,CHOQUE_CARD,1
2020-01-21,PA,Belém,60 - 69,F,DOMICILIO,INFARTO,1
2019-01-22,PA,Belém,70 - 79,M,DOMICILIO,OUTRAS,1
2019-01-22,PA,Belém,80 - 89,M,DOMICILIO,INFARTO,1
2019-01-22,PA,Belém,80 - 89,M,DOMICILIO,INSUFICIENCIA_RESPIRATORIA,1
2019-01-22,PA,Belém,60 - 69,F,DOMICILIO,INFARTO,1
2020-01-22,PA,Belém,90 - 99,F,DOMICILIO,INSUFICIENCIA_RESPIRATORIA,1
2020-01-22,PA,Belém,10 - 19,F,VIA_PUBLICA,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,PA,Belém,90 - 99,M,DOMICILIO,INFARTO,1
2020-01-23,PA,Belém,50 - 59,M,DOMICILIO,OUTRAS,1
2020-01-23,PA,Belém,60 - 69,M,DOMICILIO,INSUFICIENCIA_RESPIRATORIA,1
2020-01-23,PA,Belém,70 - 79,M,DOMICILIO,AVC,1
2020-01-23,PA,Belém,80 - 89,M,DOMICILIO,OUTRAS,1
2019-01-23,PA,Belém,30 - 39,M,OUTROS,OUTRAS,1
2020-01-23,PA,Belém,30 - 39,M,OUTROS,SEPTICEMIA,1
2020-01-23,PA,Belém,90 - 99,M,OUTROS,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,PA,Belém,40 - 49,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,PA,Belém,60 - 69,F,HOSPITAL,OUTRAS,1
2019-01-23,PA,Belém,60 - 69,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,PA,Belém,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2020-01-23,PA,Belém,60 - 69,F,HOSPITAL,OUTRAS,1
2019-01-23,PA,Belém,70 - 79,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-23,PA,Belém,70 - 79,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-23,PA,Belém,80 - 89,F,HOSPITAL,OUTRAS,1
2019-01-23,PA,Belém,80 - 89,F,HOSPITAL,PNEUMONIA,2
2020-01-23,PA,Belém,80 - 89,F,HOSPITAL,OUTRAS,1
2020-01-23,PA,Belém,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-23,PA,Belém,90 - 99,F,HOSPITAL,AVC,1
2020-01-23,PA,Belém,30 - 39,F,DOMICILIO,OUTRAS,1
2020-01-23,PA,Belém,70 - 79,F,DOMICILIO,OUTRAS,1
2020-01-23,PA,Belém,90 - 99,F,DOMICILIO,OUTRAS,1
2020-01-24,PA,Belém,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2019-01-24,PA,Belém,40 - 49,F,HOSPITAL,SEPTICEMIA,1
2019-01-24,PA,Belém,50 - 59,F,HOSPITAL,SEPTICEMIA,1
2020-01-24,PA,Belém,50 - 59,F,HOSPITAL,OUTRAS,1
2020-01-24,PA,Belém,50 - 59,F,HOSPITAL,AVC,1
2019-01-24,PA,Belém,60 - 69,F,HOSPITAL,SEPTICEMIA,2
2020-01-24,PA,Belém,60 - 69,F,HOSPITAL,CHOQUE_CARD,1
2020-01-24,PA,Belém,60 - 69,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-24,PA,Belém,60 - 69,F,HOSPITAL,PNEUMONIA,1
2020-01-24,PA,Belém,60 - 69,F,HOSPITAL,SEPTICEMIA,2
2019-01-24,PA,Belém,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,2
2020-01-24,PA,Belém,80 - 89,F,HOSPITAL,INFARTO,1
2020-01-24,PA,Belém,80 - 89,F,HOSPITAL,PNEUMONIA,2
2020-01-24,PA,Belém,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2019-01-24,PA,Belém,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-24,PA,Belém,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-24,PA,Belém,90 - 99,F,HOSPITAL,PNEUMONIA,1
2019-01-24,PA,Belém,> 100,F,HOSPITAL,AVC,1
2020-01-24,PA,Belém,70 - 79,F,HOSPITAL,INFARTO,1
2019-01-24,PA,Belém,60 - 69,F,DOMICILIO,OUTRAS,1
2019-01-24,PA,Belém,70 - 79,F,DOMICILIO,OUTRAS,1
2019-01-24,PA,Belém,> 100,F,DOMICILIO,OUTRAS,1
2019-01-25,PA,Belém,60 - 69,M,DOMICILIO,OUTRAS,2
2019-01-25,PA,Belém,80 - 89,M,DOMICILIO,OUTRAS,1
2019-01-25,PA,Belém,80 - 89,M,DOMICILIO,PNEUMONIA,1
2020-01-25,PA,Belém,50 - 59,M,DOMICILIO,PNEUMONIA,1
2020-01-25,PA,Belém,70 - 79,M,DOMICILIO,INFARTO,1
2019-01-26,PA,Belém,40 - 49,M,DOMICILIO,OUTRAS,1
2019-01-26,PA,Belém,70 - 79,M,DOMICILIO,INFARTO,1
2019-01-26,PA,Belém,70 - 79,M,DOMICILIO,PNEUMONIA,1
2019-01-26,PA,Belém,80 - 89,M,DOMICILIO,PNEUMONIA,1
2019-01-26,PA,Belém,40 - 49,M,OUTROS,INFARTO,1
2019-01-26,PA,Belém,60 - 69,M,OUTROS,CHOQUE_CARD,1
2019-01-26,PA,Belém,80 - 89,M,OUTROS,INSUFICIENCIA_RESPIRATORIA,1
2019-01-26,PA,Belém,< 9,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-26,PA,Belém,< 9,F,HOSPITAL,OUTRAS,1
2019-01-26,PA,Belém,20 - 29,F,HOSPITAL,SEPTICEMIA,1
2019-01-26,PA,Belém,40 - 49,F,HOSPITAL,OUTRAS,1
2019-01-26,PA,Belém,40 - 49,F,HOSPITAL,INFARTO,1
2019-01-26,PA,Belém,40 - 49,F,HOSPITAL,SEPTICEMIA,1
2019-01-26,PA,Belém,50 - 59,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-26,PA,Belém,50 - 59,F,HOSPITAL,PNEUMONIA,1
2019-01-26,PA,Belém,60 - 69,F,HOSPITAL,PNEUMONIA,1
2020-01-26,PA,Belém,60 - 69,F,HOSPITAL,PNEUMONIA,1
2019-01-26,PA,Belém,70 - 79,F,HOSPITAL,CARDIOPATIA,1
2019-01-26,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,2
2019-01-26,PA,Belém,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2020-01-26,PA,Belém,70 - 79,F,HOSPITAL,AVC,1
2020-01-26,PA,Belém,70 - 79,F,HOSPITAL,PNEUMONIA,1
2019-01-26,PA,Belém,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2020-01-26,PA,Belém,80 - 89,F,HOSPITAL,PNEUMONIA,2
2020-01-26,PA,Belém,90 - 99,F,HOSPITAL,PNEUMONIA,1
2020-01-26,PA,Belém,80 - 89,F,OUTROS,OUTRAS,1
2019-01-27,PA,Belém,< 9,M,HOSPITAL,PNEUMONIA,1
2019-01-27,PA,Belém,40 - 49,M,HOSPITAL,OUTRAS,1
2019-01-27,PA,Belém,40 - 49,M,HOSPITAL,PNEUMONIA,1
2019-01-27,PA,Belém,40 - 49,M,HOSPITAL,SEPTICEMIA,1
2019-01-27,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,1
2019-01-27,PA,Belém,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-27,PA,Belém,60 - 69,M,HOSPITAL,OUTRAS,1
2020-01-27,PA,Belém,60 - 69,M,HOSPITAL,PNEUMONIA,1
2019-01-27,PA,Belém,70 - 79,M,HOSPITAL,SEPTICEMIA,2
2020-01-27,PA,Belém,70 - 79,M,HOSPITAL,AVC,1
2020-01-27,PA,Belém,70 - 79,M,HOSPITAL,INFARTO,1
